,Unnamed: 0,objectid,name,address,city,state,zip,population,county,countyfips,latitude,longitude,naics_desc,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,centroid_lat,centroid_lon,hdistance,distance_km,distance_minutes
9386,344,43881,FAITHFUL FRIENDS CHRISTIAN PRESCHOOL,16 ASPEN CT,FAIRBURY,IL,61739,50,LIVINGSTON,17105,40.74459,-88.52392,CHILD DAY CARE CENTERS,POINT (-88.52392 40.74459),2008,17,105,960700,17105960700,40.86668142482672,-88.64155058281575,16.820591692829424,23.825,17.866666666666667
9387,2285,45823,THE LITTLE RED WAGON,3001 W LAFAYETTE AVE,JACKSONVILLE,IL,62650,131,MORGAN,17137,39.7373267,-90.2718913,CHILD DAY CARE CENTERS,POINT (-90.2718913 39.7373267),2480,17,137,951400,17137951400,39.82044792821243,-90.4362008720851,16.82810917718654,20.741,13.083333333333334
9388,491,44028,SULLIVAN PRE - SCHOOL,10 HAWTHORNE LANE,SULLIVAN,IL,61951,91,MOULTRIE,17139,39.58446,-88.60869,CHILD DAY CARE CENTERS,POINT (-88.60869 39.58446),1202,17,139,977000,17139977000,39.7217863806803,-88.69118605203097,16.84217691749577,21.63,19.333333333333332
9389,929,44467,PRINCE OF PEACE COMM EARLY LEARNING CTR,802 E DOUGLAS ST,ST JOSEPH,IL,61873,151,CHAMPAIGN,17019,40.10956,-88.03476,CHILD DAY CARE CENTERS,POINT (-88.03476 40.10956),339,17,183,10800,17183010800,40.12925719173644,-87.83858242611564,16.842362184805637,19.962,15.683333333333334
9390,2668,46207,"THE HAPPY DAY EXPRESS, INC.",1009 NW 7TH ST,FAIRFIELD,IL,62837,65,WAYNE,17191,38.38917,-88.36836,CHILD DAY CARE CENTERS,POINT (-88.36836 38.38917),2446,17,191,955300,17191955300,38.32142350385187,-88.54094675185605,16.847102626402496,21.581,19.483333333333334
9391,45,43581,KASKASKIA COLLEGE CHILDREN'S LEARNING CT,27210 COLLEGE RD,CENTRALIA,IL,62801,69,CLINTON,17027,38.56379,-89.19316,CHILD DAY CARE CENTERS,POINT (-89.19316 38.56379),1586,17,27,900404,17027900404,38.68287922566791,-89.31273778776061,16.848492494989458,39.852,31.7
9392,2125,45663,TRINITY HEAD START,311 E MOSES AVE,WESTVILLE,IL,61883,36,VERMILION,17183,40.047135,-87.636073,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.636073 40.047135),353,17,183,10900,17183010900,39.980531158791926,-87.81393325804424,16.878752950733855,21.865,19.5
9393,1438,44976,GILMAN HEAD START,210 N CENTRAL ST,GILMAN,IL,60938,20,IROQUOIS,17075,40.76863,-87.99299,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.99299 40.76863),2957,17,53,961600,17053961600,40.814732195049366,-88.18396511224239,16.892705879298376,21.446,20.116666666666667
9394,23,43559,PARENT AND CHILD TOGETHER,909 W 12TH ST,BEARDSTOWN,IL,62618,37,CASS,17017,40.00711,-90.43807,CHILD DAY CARE CENTERS,POINT (-90.43807 40.00711),1425,17,169,970200,17169970200,40.13056730032372,-90.55344901813932,16.895496576532786,20.186,20.616666666666667
9395,492,44029,CEFS HEAD START 0 - 5 PROGRAM SULLIVAN,"10 HAWTHORNE LN, STE B",SULLIVAN,IL,61951,18,MOULTRIE,17139,39.58472,-88.60593,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-88.60593 39.58472),1202,17,139,977000,17139977000,39.7217863806803,-88.69118605203097,16.916720655507337,21.859,19.783333333333335
9396,2178,45716,IMMANUEL LUTHERAN WEE CARE,606 S HANOVER ST,OKAWVILLE,IL,62271,15,WASHINGTON,17189,38.42585,-89.54857,CHILD DAY CARE CENTERS,POINT (-89.54857 38.42585),37,17,189,950300,17189950300,38.35582656381304,-89.37633761083748,16.92804789046556,22.915,17.616666666666667
9397,1765,45303,HAKUNA MATATA KID CARE INC,2 WESTWOOD DR,STEELEVILLE,IL,62288,70,RANDOLPH,17157,38.01081,-89.67352,CHILD DAY CARE CENTERS,POINT (-89.67352 38.01081),3094,17,157,951300,17157951300,37.88216426204692,-89.77656530536512,16.937606135000696,25.359,20.266666666666666
9398,895,44433,KATIE'S COUNTRY KIDS INC,850 W WALL ST,MULBERRY GRV,IL,62262,63,BOND,17005,38.92326,-89.27827,CHILD DAY CARE CENTERS,POINT (-89.27827 38.92326),1845,17,5,951500,17005951500,38.804908931773554,-89.40115491713655,16.940983338369758,21.983,17.783333333333335
9399,2597,46136,FIRST CHRISTIAN PRESCHOOL,100 W CENTER ST,FAIRFIELD,IL,62837,20,WAYNE,17191,38.377,-88.36028,CHILD DAY CARE CENTERS,POINT (-88.36028 38.377),2446,17,191,955300,17191955300,38.32142350385187,-88.54094675185605,16.94161743819702,21.431,19.166666666666668
9400,1,3574,VANDALIA 1ST UNITED METHODIST PRESCHOOL,127 NORTH 4TH BOX 105,VANDALIA,IL,62471,49,FAYETTE,17051,38.96204,-89.095,CHILD DAY CARE CENTERS,POINT (-89.095 38.96204),268,17,51,950600,17051950600,39.09160805245083,-88.99215207685438,16.944400470367476,23.819,24.383333333333333
9401,1588,45126,STEP BY STEP CHILD CARE CENTER INC,306 S DIVISION ST,BRAIDWOOD,IL,60408,83,WILL,17197,41.25961,-88.22716,CHILD DAY CARE CENTERS,POINT (-88.22716 41.25961),1373,17,91,10300,17091010300,41.1177905125747,-88.15298329580533,16.96533463935421,22.128,17.85
9402,1549,45087,PIED PIPER NURSERY COOPERATIVE,540 N MADISON ST,CARTHAGE,IL,62321,10,HANCOCK,17067,40.4222,-91.13581,CHILD DAY CARE CENTERS,POINT (-91.13581 40.4222),1058,17,67,953700,17067953700,40.54701077631052,-91.02043969774228,16.983117417014178,24.437,21.95
9403,1450,44988,MONTESSORI SCHOOL OF SOUTHERN ILLINOIS,507 N 9TH ST,MURPHYSBORO,IL,62966,30,JACKSON,17077,37.76977,-89.3345,CHILD DAY CARE CENTERS,POINT (-89.3345 37.76977),786,17,77,10100,17077010100,37.89694885379642,-89.44177303611136,17.010496517519492,29.418,23.116666666666667
9404,2207,45745,OLD STONE PRESCHOOL,550 SOUTH BLACKHAWK BOULEVARD,ROCKTON,IL,61072,18,WINNEBAGO,17201,42.44569,-89.07633,CHILD DAY CARE CENTERS,POINT (-89.07633 42.44569),2413,17,201,4100,17201004100,42.43872832395142,-89.28358095735794,17.042252703180402,20.51,14.166666666666666
9405,1571,45109,LACON HEAD START,319 5TH ST,LACON,IL,61540,18,MARSHALL,17123,41.02493,-89.41028,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.41028 41.02493),381,17,123,961100,17123961100,41.06596686830611,-89.2144024445895,17.066915052179386,19.518,14.383333333333333
