state_name,state_code,county_name,county_code,tract_name,tract_code,tot_pop,pop_under5,homeowner_rate,less_than_hs_rate,higher_education_rate,below_poverty_rate,income_cat,majority_white,majority_black,majority_asian,majority_hispanic
 Illinois,17, Grundy County,063,Census Tract 1.02,000102,8087,436,0.9317,0.0688,0.3086,0.0235,high,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 1.03,000103,7878,473,0.7926,0.0437,0.3328,0.0593,high,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 2,000200,7185,313,0.6737,0.048,0.236,0.0607,high,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 3,000300,3617,170,0.5639,0.0821,0.2102,0.0553,medium,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 4,000400,5659,419,0.5661,0.0667,0.3054,0.0396,medium,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 5,000500,2686,62,0.8656,0.0429,0.2972,0.0417,high,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 6,000600,2836,177,0.8169,0.0544,0.178,0.1037,medium,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 7,000700,5671,359,0.7713,0.0762,0.2158,0.0719,medium,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 8,000800,5353,244,0.8363,0.0464,0.2275,0.054,high,1,0,0,0
 Illinois,17, Grundy County,063,Census Tract 9,000900,3652,324,0.8023,0.0738,0.1577,0.1353,medium,1,0,0,0
 Illinois,17, Hamilton County,065,Census Tract 9731,973100,2963,123,0.6431,0.1321,0.169,0.1802,low,1,0,0,0
 Illinois,17, Hamilton County,065,Census Tract 9732,973200,2157,88,0.8068,0.1329,0.1767,0.1108,medium,1,0,0,0
 Illinois,17, Hamilton County,065,Census Tract 9733,973300,2888,236,0.8912,0.145,0.17,0.0859,medium,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9537,953700,1983,110,0.8411,0.08,0.2122,0.1014,low,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9538,953800,2666,77,0.7622,0.0475,0.3761,0.1062,medium,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9539,953900,1679,56,0.8298,0.049,0.1671,0.1769,low,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9540,954000,2136,63,0.8357,0.0276,0.258,0.2111,low,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9541,954100,3136,157,0.7407,0.0369,0.2525,0.081,low,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9542,954200,2254,120,0.8697,0.0586,0.2421,0.0768,medium,1,0,0,0
 Illinois,17, Hancock County,067,Census Tract 9543,954300,3728,302,0.8657,0.0849,0.1797,0.1644,low,1,0,0,0
 Illinois,17, Hardin County,069,Census Tract 9709,970900,1904,62,0.845,0.131,0.1093,0.1029,medium,1,0,0,0
 Illinois,17, Hardin County,069,Census Tract 9710,971000,1761,31,0.7559,0.1224,0.1323,0.1238,low,1,0,0,0
 Illinois,17, Henderson County,071,Census Tract 9733,973300,2027,81,0.9081,0.0796,0.169,0.1223,low,1,0,0,0
 Illinois,17, Henderson County,071,Census Tract 9734,973400,1871,72,0.8674,0.0651,0.2658,0.0561,medium,1,0,0,0
 Illinois,17, Henderson County,071,Census Tract 9735,973500,2476,149,0.8153,0.0648,0.1932,0.0897,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 301,030100,5774,152,0.8256,0.0802,0.1729,0.057,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 302.01,030201,4333,265,0.8964,0.0375,0.3349,0.0249,high,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 302.02,030202,3497,182,0.8845,0.0632,0.2153,0.0512,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 302.03,030203,4865,182,0.9656,0.0203,0.3949,0.0339,high,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 303.01,030301,3843,116,0.7358,0.0123,0.3634,0.02,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 303.02,030302,3253,129,0.7317,0.0455,0.3198,0.0516,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 304,030400,2593,71,0.8519,0.0661,0.2003,0.0837,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 305,030500,2257,144,0.8196,0.0467,0.3062,0.0616,medium,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 306,030600,2960,154,0.7578,0.22,0.0547,0.2294,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 308,030800,3268,443,0.5861,0.2163,0.1382,0.3057,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 309,030900,3571,123,0.7222,0.1247,0.1868,0.1465,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 310,031000,3486,180,0.7272,0.0519,0.209,0.0485,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 311,031100,2615,217,0.811,0.0746,0.266,0.1461,low,1,0,0,0
 Illinois,17, Henry County,073,Census Tract 312,031200,2842,180,0.7929,0.0426,0.2433,0.1151,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9501,950100,2864,184,0.8392,0.0689,0.126,0.1061,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9502,950200,3512,213,0.7784,0.0504,0.2191,0.0609,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9503,950300,2904,163,0.7876,0.1042,0.1552,0.1164,low,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9504,950400,3102,72,0.6006,0.1786,0.0959,0.1792,low,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9505,950500,3729,159,0.7846,0.129,0.1623,0.1394,low,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9506,950600,3129,146,0.8311,0.2142,0.1467,0.0786,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9507,950700,2908,131,0.9361,0.0588,0.2523,0.0832,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9508,950800,2558,263,0.8105,0.041,0.2667,0.0668,medium,1,0,0,0
 Illinois,17, Iroquois County,075,Census Tract 9509,950900,2337,116,0.7876,0.1653,0.1912,0.0993,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 101,010100,3306,315,0.8782,0.148,0.14,0.1452,medium,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 102,010200,3787,231,0.6023,0.1314,0.1649,0.145,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 103,010300,2594,246,0.801,0.1364,0.2272,0.1592,medium,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 104,010400,4783,298,0.6902,0.0603,0.2647,0.0621,medium,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 106.01,010601,2131,230,0.8577,0.1557,0.2664,0.221,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 106.02,010602,3082,323,0.5244,0.0736,0.2203,0.1285,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 107,010700,2970,217,0.4398,0.1326,0.1399,0.2556,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 108,010800,2963,76,0.4025,0.0531,0.3748,0.1431,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 109,010900,2089,90,0.6431,0.0741,0.4491,0.1781,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 110.01,011001,1366,1,0.533,0.0832,0.5992,0.1303,medium,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 110.02,011002,4494,221,0.6696,0.0271,0.5632,0.1589,high,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 111,011100,3013,59,0.0394,0.1237,0.4503,0.5665,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 112,011200,4293,61,0.1599,0.0475,0.4269,0.443,low,0,0,0,0
 Illinois,17, Jackson County,077,Census Tract 114,011400,3700,94,0.0889,0.0825,0.4195,0.4614,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 116,011600,3775,252,0.7562,0.0243,0.5363,0.1123,medium,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 117.01,011701,1458,73,0.4462,0.0129,0.4318,0.1914,low,1,0,0,0
 Illinois,17, Jackson County,077,Census Tract 117.02,011702,3372,42,0.1418,0.0694,0.6156,0.1118,low,1,0,0,0
 Illinois,17, Jasper County,079,Census Tract 9773,977300,2651,79,0.8074,0.0428,0.2196,0.0604,medium,1,0,0,0
 Illinois,17, Jasper County,079,Census Tract 9774,977400,2843,190,0.7562,0.1189,0.2025,0.1175,low,1,0,0,0
 Illinois,17, Jasper County,079,Census Tract 9775,977500,3801,293,0.883,0.0416,0.2188,0.0923,medium,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 501,050100,3991,177,0.8467,0.0476,0.1934,0.09,medium,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 502,050200,2981,219,0.8555,0.1508,0.1052,0.102,low,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 503,050300,4281,186,0.8538,0.0692,0.2026,0.1229,medium,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 504,050400,4933,252,0.844,0.2001,0.0899,0.0748,medium,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 505,050500,3666,269,0.3764,0.0466,0.3191,0.2032,low,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 506,050600,2933,85,0.7733,0.0485,0.2703,0.118,low,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 507,050700,3447,262,0.7217,0.0514,0.2589,0.0983,low,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 508,050800,4471,297,0.8602,0.0655,0.2351,0.1291,medium,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 509,050900,2489,133,0.4615,0.099,0.0574,0.2587,low,1,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 510,051000,1399,127,0.1781,0.2111,0.0285,0.4081,low,0,0,0,0
 Illinois,17, Jefferson County,081,Census Tract 511,051100,2452,156,0.7874,0.0995,0.0645,0.0816,low,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 101,010100,5380,185,0.6213,0.0966,0.1969,0.1299,low,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 102,010200,3437,177,0.9511,0.0327,0.2055,0.0372,high,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 103,010300,3882,98,0.8827,0.0574,0.1728,0.0502,high,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 104.01,010401,5949,461,0.8254,0.0696,0.2782,0.0699,medium,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 104.02,010402,1671,34,0.8721,0.0592,0.1444,0.0796,medium,1,0,0,0
 Illinois,17, Jersey County,083,Census Tract 105,010500,1143,56,0.8874,0.0497,0.2862,0.0735,medium,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 201.01,020101,2007,70,0.8657,0.0572,0.2376,0.0792,medium,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 201.02,020102,2648,110,0.8477,0.1112,0.1696,0.0793,medium,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 202,020200,4703,221,0.778,0.069,0.1607,0.0672,medium,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 203,020300,4868,174,0.7349,0.047,0.4215,0.0598,medium,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 204.01,020401,2071,38,0.9632,0.0256,0.4959,0.0444,high,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 204.02,020402,2675,151,0.7392,0.0988,0.2215,0.1492,low,1,0,0,0
 Illinois,17, Jo Daviess County,085,Census Tract 205,020500,2970,147,0.8092,0.0556,0.2133,0.0747,low,1,0,0,0
 Illinois,17, Johnson County,087,Census Tract 9776,977600,4359,109,0.9539,0.1058,0.2223,0.0672,medium,1,0,0,0
 Illinois,17, Johnson County,087,Census Tract 9777,977700,3052,170,0.8864,0.0728,0.2339,0.1465,medium,1,0,0,0
 Illinois,17, Johnson County,087,Census Tract 9778,977800,4054,279,0.6946,0.0897,0.1526,0.2775,low,1,0,0,0
 Illinois,17, Johnson County,087,Census Tract 9800,980000,1848,0,1.0,0.4397,0.0,0.0,medium,0,1,0,0
 Illinois,17, Kane County,089,Census Tract 8501.01,850101,6256,289,0.8237,0.1201,0.4114,0.0387,medium,0,0,0,0
 Illinois,17, Kane County,089,Census Tract 8501.03,850103,6072,446,0.9327,0.0532,0.6123,0.0206,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8501.05,850105,7629,507,0.8332,0.0986,0.394,0.0287,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8501.06,850106,7649,360,0.8827,0.0438,0.3824,0.0962,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8502.01,850201,4155,211,0.8879,0.3442,0.1286,0.0111,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8502.02,850202,6476,496,0.7123,0.4222,0.0563,0.0882,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8503.01,850301,8657,927,0.5968,0.3609,0.0872,0.1566,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8503.02,850302,4363,326,0.4452,0.2146,0.1775,0.1501,low,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8504,850400,2563,107,0.6596,0.0913,0.3287,0.1522,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8505,850500,3831,116,0.5262,0.0814,0.3376,0.0653,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8506,850600,7088,366,0.7439,0.0673,0.437,0.0497,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.03,850703,2221,127,0.8604,0.091,0.3148,0.0477,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.04,850704,4957,0,0.8737,0.0198,0.4162,0.1939,low,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.05,850705,9014,371,0.7643,0.1298,0.3139,0.0598,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.06,850706,1654,17,0.9303,0.0745,0.3418,0.003,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.07,850707,8697,643,0.9462,0.032,0.4329,0.0445,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.08,850708,4836,350,0.7708,0.0364,0.4594,0.0225,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.09,850709,4036,171,1.0,0.0631,0.4535,0.0287,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.10,850710,7138,648,0.8785,0.0068,0.5533,0.0531,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8507.11,850711,3897,345,0.8971,0.012,0.6988,0.0064,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8508,850800,6846,236,0.8432,0.2507,0.1669,0.1152,medium,1,0,0,1
 Illinois,17, Kane County,089,Census Tract 8510,851000,6358,307,0.6314,0.0648,0.3151,0.0706,low,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8511.01,851101,3588,185,0.6054,0.1962,0.159,0.109,medium,0,0,0,0
 Illinois,17, Kane County,089,Census Tract 8511.02,851102,4396,420,0.7204,0.2505,0.1914,0.1071,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8513.01,851301,3648,439,0.4742,0.3261,0.1896,0.2434,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8513.02,851302,3341,235,0.5419,0.4237,0.0886,0.185,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8514,851400,6567,957,0.6262,0.4099,0.1103,0.1334,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8515,851500,989,47,0.3307,0.2009,0.2215,0.095,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8516,851600,6288,222,0.5677,0.3591,0.1647,0.1339,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8518.01,851801,8230,475,0.8598,0.1093,0.2965,0.0175,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.04,851904,7052,452,0.7718,0.158,0.3763,0.1356,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.07,851907,9282,405,0.7654,0.1065,0.3271,0.0529,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.08,851908,6002,449,0.7319,0.1209,0.2169,0.063,medium,0,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.09,851909,4310,245,0.7853,0.1118,0.3111,0.0545,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.10,851910,3831,61,0.7717,0.1312,0.2497,0.0462,high,0,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.11,851911,4941,244,0.9629,0.006,0.524,0.015,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.12,851912,3309,222,0.9014,0.0406,0.3865,0.0202,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8519.13,851913,5219,72,0.9749,0.0081,0.4641,0.0109,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8520.01,852001,4400,253,0.8152,0.0538,0.3899,0.0802,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8520.02,852002,7597,392,0.6492,0.0587,0.4137,0.0238,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8520.04,852004,2913,51,0.8372,0.0671,0.6325,0.0391,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8520.05,852005,4496,169,0.8782,0.0181,0.5976,0.0456,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8521.01,852101,7529,151,0.9674,0.0383,0.5874,0.0578,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8521.03,852103,6444,308,0.9111,0.0191,0.6233,0.0199,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8521.04,852104,2929,44,0.9325,0.0153,0.3833,0.0427,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8522.01,852201,4964,223,0.6657,0.059,0.4878,0.0852,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8522.03,852203,4523,485,0.5344,0.1081,0.5111,0.0502,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8522.04,852204,4131,155,0.9466,0.0553,0.4431,0.0058,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8523,852300,1931,47,0.3602,0.0456,0.5507,0.0772,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.03,852403,5051,343,0.88,0.0388,0.3101,0.0404,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.04,852404,2687,162,0.9512,0.0116,0.5908,0.0592,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.05,852405,3297,174,0.9658,0.032,0.5095,0.0191,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.06,852406,2658,78,0.981,0.0012,0.5403,0.0098,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.07,852407,3798,219,0.9796,0.018,0.6867,0.0121,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8524.08,852408,4435,195,0.9512,0.0178,0.4703,0.0113,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8525,852500,6265,170,0.8556,0.032,0.4519,0.0338,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8526.06,852606,4955,258,0.858,0.0184,0.6553,0.0087,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8526.07,852607,3421,225,0.7206,0.0092,0.6419,0.0421,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8526.08,852608,4026,199,0.7399,0.0527,0.6656,0.003,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8527,852700,6673,580,0.6278,0.0346,0.4557,0.0985,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8528.03,852803,4125,210,0.7398,0.0445,0.591,0.0465,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8528.05,852805,6159,387,0.9157,0.0492,0.4756,0.0136,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8528.06,852806,7569,665,0.91,0.0309,0.6825,0.0271,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8528.07,852807,4095,178,0.7929,0.0237,0.5596,0.0022,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8528.08,852808,6832,484,0.8641,0.048,0.4675,0.0474,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8529.03,852903,5538,245,0.6361,0.1613,0.2968,0.0581,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8529.04,852904,2608,145,0.7339,0.4103,0.0819,0.2063,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8529.05,852905,4217,168,0.5881,0.2411,0.1341,0.1933,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8529.06,852906,5443,462,0.6599,0.1154,0.3079,0.1249,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8529.07,852907,5294,516,0.7325,0.2853,0.1545,0.1428,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8530.01,853001,3910,262,0.6722,0.0749,0.311,0.0453,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8530.04,853004,3398,104,0.5616,0.0752,0.1676,0.1686,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8530.05,853005,5370,372,0.4622,0.1563,0.1676,0.0737,low,0,0,0,0
 Illinois,17, Kane County,089,Census Tract 8530.06,853006,3032,88,0.6303,0.1988,0.2308,0.0224,medium,1,0,0,1
 Illinois,17, Kane County,089,Census Tract 8530.07,853007,5025,254,0.5146,0.2525,0.217,0.1433,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8530.08,853008,4015,322,0.6933,0.1747,0.2445,0.1328,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8531,853100,3026,110,0.7985,0.3045,0.1248,0.189,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8532,853200,5861,792,0.3907,0.2707,0.1243,0.2233,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8533,853300,3657,103,0.5842,0.4009,0.1098,0.0976,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8534.01,853401,2600,127,0.7872,0.4059,0.1241,0.1142,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8534.02,853402,4541,219,0.4163,0.55,0.1096,0.209,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8535,853500,5003,424,0.6405,0.4805,0.0736,0.1007,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8536.01,853601,2581,159,0.2865,0.5301,0.0821,0.0957,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8536.02,853602,3313,180,0.5802,0.4523,0.076,0.1322,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8539,853900,5381,254,0.7781,0.0396,0.3786,0.1171,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8540.01,854001,4076,176,0.8266,0.1117,0.3231,0.0893,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8540.02,854002,5669,363,0.5057,0.1678,0.19,0.1182,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8541,854100,4565,204,0.5724,0.3706,0.0912,0.1349,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8542,854200,4670,279,0.5803,0.4414,0.1172,0.3128,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8543.01,854301,5698,281,0.7177,0.482,0.0686,0.0865,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8543.02,854302,4796,196,0.7654,0.3543,0.0921,0.0742,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8544.01,854401,2080,67,0.6348,0.1614,0.1064,0.0625,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8544.02,854402,2376,275,0.7211,0.1334,0.3057,0.0442,medium,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8544.03,854403,8315,1056,0.4707,0.3025,0.309,0.1818,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8545.04,854504,8537,551,0.9562,0.048,0.5024,0.0241,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8545.05,854505,8192,594,0.8578,0.0061,0.7353,0.0394,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8545.06,854506,3128,124,0.9438,0.0267,0.4652,0.0185,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8545.07,854507,6050,177,0.9299,0.0175,0.5196,0.0693,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8545.08,854508,5826,332,0.8605,0.078,0.4002,0.1792,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8545.09,854509,6326,122,0.8733,0.0546,0.4735,0.0441,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8546,854600,4290,438,0.3154,0.2079,0.2385,0.1995,medium,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8547,854700,2043,103,0.3321,0.245,0.2329,0.1958,low,0,0,0,1
 Illinois,17, Kane County,089,Census Tract 8548,854800,7732,338,0.9122,0.0116,0.6335,0.0341,high,1,0,0,0
 Illinois,17, Kane County,089,Census Tract 8549,854900,5783,462,0.6099,0.1885,0.1327,0.3045,medium,0,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 101,010100,2381,156,0.8014,0.0519,0.1229,0.1075,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 102.01,010201,2299,148,0.7873,0.0481,0.3609,0.0352,high,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 102.03,010203,4362,96,0.711,0.0485,0.2751,0.088,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 102.04,010204,5354,285,0.6733,0.0579,0.1656,0.0603,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 103,010300,3695,210,0.9163,0.0654,0.1456,0.0419,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 104,010400,4753,221,0.8868,0.0161,0.2354,0.0471,high,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 105,010500,6632,186,0.7438,0.0379,0.4133,0.0801,high,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 106.01,010601,5258,324,0.9124,0.0609,0.3912,0.0405,high,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 106.02,010602,5931,258,0.7636,0.0495,0.2694,0.1546,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 107.01,010701,4669,443,0.619,0.0354,0.2607,0.1148,high,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 107.02,010702,6984,451,0.6566,0.1132,0.1216,0.1409,low,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 108,010800,3461,116,0.6723,0.0787,0.1804,0.141,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 109,010900,4504,444,0.7842,0.1613,0.1196,0.0613,low,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 110,011000,1535,69,0.6492,0.2084,0.1099,0.1388,low,0,1,0,0
 Illinois,17, Kankakee County,091,Census Tract 111,011100,2013,131,0.7041,0.168,0.1277,0.0452,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 112,011200,1899,37,0.9123,0.0454,0.295,0.0569,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 113,011300,2077,160,0.835,0.0751,0.2672,0.0756,medium,1,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 114,011400,1638,174,0.3945,0.1786,0.1222,0.4432,low,0,0,0,0
 Illinois,17, Kankakee County,091,Census Tract 115,011500,2085,172,0.3299,0.3108,0.086,0.3784,low,0,1,0,0
